"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_size","epochs","hidden_dim","latent_dim","learning_rate","n_components","test_size","training_size","epoch","explained_variance_ratio","min_overall_loss","min_test_loss","min_test_recon_loss","min_train_loss","min_train_recon_loss","n_model_params","name","overall_loss","test_loss","test_recon_loss","train_loss","train_recon_loss","unexplained_variance_ratio"
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_100","finished","-","dhjayalath","","2023-02-28T15:42:58.000Z","139","","10","500","200","16","100","0.001","","","","199","","","1.9335667432785033","","7.704730347061157","","4982","","","7.704730347061157","","1.937005281829834","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_75","finished","-","dhjayalath","","2023-02-28T15:40:36.000Z","139","","10","500","200","16","75","0.001","","","","199","","","1.5446722339630128","","7.536106652069091","","4157","","","7.542023429107666","","1.5498936826705934","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_50","finished","-","dhjayalath","","2023-02-28T15:38:13.000Z","141","","10","500","200","16","50","0.001","","","","199","","","1.9301536336898804","","7.711082708740235","","3332","","","7.7245579402923585","","1.9336533933639528","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_5000","finished","-","dhjayalath","","2023-02-28T15:37:03.000Z","826","","10","500","200","168","5000","0.001","","","","199","","","0.009277408689260485","","1.8143867873191837","","1702186","","","2.043023602771759","","0.011308028741180896","",""
"AE-kingma-higher-latent-inp50-ds5000-hid88_latent_600","finished","-","ygideoni","","2023-02-28T15:36:15.000Z","445","","10","500","200","88","600","0.001","","","","199","","","0.009106297939643264","","1.8609647841453552","","115226","","","1.994500663757324","","0.01485593878030777","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_40","finished","-","dhjayalath","","2023-02-28T15:35:50.000Z","141","","10","500","200","16","40","0.001","","","","199","","","1.931006574821472","","7.705707406234741","","3002","","","7.712075527572632","","1.934114377784729","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_30","finished","-","dhjayalath","","2023-02-28T15:33:27.000Z","141","","10","500","200","16","30","0.001","","","","199","","","1.9301527381896972","","7.645175304031372","","2672","","","7.7241820686340334","","1.934967608833313","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_25","finished","-","dhjayalath","","2023-02-28T15:31:05.000Z","139","","10","500","200","16","25","0.001","","","","199","","","1.9282890878677368","","7.705330944061279","","2507","","","7.735917433547973","","1.931421738052368","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_22","finished","-","dhjayalath","","2023-02-28T15:28:42.000Z","141","","10","500","200","16","22","0.001","","","","199","","","2.19805347957611","","7.819138053894043","","2408","","","7.854200986480713","","2.19805347957611","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid160_latent_5000","finished","-","ygideoni","","2023-02-28T15:27:59.000Z","3352","","10","500","200","160","5000","0.001","","","","199","","","0.009246637790650127","","1.8429777800559997","","1621370","","","2.1703193952560427","","0.016061619819700716","",""
"AE-kingma-higher-latent-inp50-ds5000-hid80_latent_5000","finished","-","ygideoni","","2023-02-28T15:27:38.000Z","515","","10","500","200","80","5000","0.001","","","","199","","","0.01652999196946621","","2.3942033108711245","","813210","","","2.6006374093055724","","0.01899947691857815","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_21","finished","-","dhjayalath","","2023-02-28T15:26:18.000Z","141","","10","500","200","16","21","0.001","","","","199","","","1.9307858753204343","","7.716141606903077","","2375","","","7.721311943817138","","1.9307858753204343","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_20","finished","-","dhjayalath","","2023-02-28T15:23:54.000Z","139","","10","500","200","16","20","0.001","","","","199","","","1.9266629989624025","","7.708230428695678","","2342","","","7.709187546157837","","1.92891552734375","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_19","finished","-","dhjayalath","","2023-02-28T15:21:33.000Z","138","","10","500","200","16","19","0.001","","","","199","","","1.9293203330993651","","7.716248169326782","","2309","","","7.720626542663574","","1.9381870613098144","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_4000","finished","-","dhjayalath","","2023-02-28T15:21:14.000Z","947","","10","500","200","168","4000","0.001","","","","199","","","0.008866798333078622","","1.7274299125671386","","1365186","","","2.025473079586029","","0.010468713917583227","",""
"AE-kingma-higher-latent-inp50-ds5000-hid80_latent_3000","finished","-","ygideoni","","2023-02-28T15:20:02.000Z","454","","10","500","200","80","3000","0.001","","","","199","","","0.028262789604067803","","3.048804388809204","","491210","","","3.2739342851638793","","0.03093035671710968","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_18","finished","-","dhjayalath","","2023-02-28T15:19:11.000Z","139","","10","500","200","16","18","0.001","","","","199","","","1.930893846321106","","7.714276195907593","","2276","","","7.724592188644409","","1.9309834901809693","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_17","finished","-","dhjayalath","","2023-02-28T15:16:47.000Z","142","","10","500","200","16","17","0.001","","","","199","","","1.9269687442779544","","7.707865364074707","","2243","","","7.721060722351075","","1.9321719066619871","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_14","finished","-","dhjayalath","","2023-02-28T15:14:24.000Z","141","","10","500","200","16","14","0.001","","","","199","","","2.355692896080017","","7.788732330322266","","2144","","","7.794036214447021","","2.3559115373611452","",""
"AE-kingma-higher-latent-inp50-ds5000-hid80_latent_2000","finished","-","ygideoni","","2023-02-28T15:12:40.000Z","440","","10","500","200","80","2000","0.001","","","","199","","","0.0193698727324605","","2.5927769083976746","","330210","","","2.802554613685608","","0.021878575935959817","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_11","finished","-","dhjayalath","","2023-02-28T15:12:01.000Z","141","","10","500","200","16","11","0.001","","","","199","","","2.3935686811447145","","7.927667510604858","","2045","","","7.927933013916015","","2.3935686811447145","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_8","finished","-","dhjayalath","","2023-02-28T15:09:18.000Z","161","","10","500","200","16","8","0.001","","","","199","","","3.76767204246521","","8.38752480621338","","1946","","","8.417557082748413","","3.769221883773804","",""
"AE-kingma-inp50-ds5000-hid128_latent_1000","finished","-","dhjayalath","","2023-02-28T15:08:23.000Z","169","","10","500","200","128","1000","0.001","","","","199","","","0.010552230627834796","","1.6776261976242066","","270106","","","2.0283388518333436","","0.01256149581298232","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid16_latent_5","finished","-","dhjayalath","","2023-02-28T15:06:29.000Z","166","","10","500","200","16","5","0.001","","","","199","","","5.286614114379883","","8.97019768447876","","1847","","","9.371647130966188","","5.288488829040527","",""
"AE-kingma-inp50-ds5000-hid128_latent_750","finished","-","dhjayalath","","2023-02-28T15:05:33.000Z","167","","10","500","200","128","750","0.001","","","","199","","","0.009954365523904562","","1.6720735403060911","","205856","","","2.0286513043403627","","0.01393709084391594","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_3000","finished","-","dhjayalath","","2023-02-28T15:05:30.000Z","942","","10","500","200","168","3000","0.001","","","","199","","","0.009726441667973994","","1.7080829427719115","","1028186","","","1.9590481856346131","","0.018033829101920126","",""
"AE-kingma-higher-latent-inp50-ds5000-hid80_latent_1500","finished","-","ygideoni","","2023-02-28T15:05:19.000Z","439","","10","500","200","80","1500","0.001","","","","199","","","0.014851529157161711","","2.2651737405776977","","249710","","","2.4415737542152405","","0.024696202693879604","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_60","finished","-","dhjayalath","","2023-02-28T15:03:36.000Z","170","","10","500","200","8","60","0.001","","","","199","","","4.19534077835083","","9.204777576446531","","1886","","","9.21043738899231","","4.199339192581177","",""
"AE-kingma-inp50-ds5000-hid128_latent_500","finished","-","dhjayalath","","2023-02-28T15:02:40.000Z","171","","10","500","200","128","500","0.001","","","","199","","","0.010182712038606405","","1.6460604652404784","","141606","","","1.89355696182251","","0.01124420334622264","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_250","finished","-","dhjayalath","","2023-02-28T15:00:44.000Z","169","","10","500","200","8","250","0.001","","","","199","","","4.807105298614502","","9.38805683441162","","5116","","","9.407424411010744","","4.807105298614502","",""
"AE-kingma-inp50-ds5000-hid128_latent_350","finished","-","dhjayalath","","2023-02-28T14:59:53.000Z","165","","10","500","200","128","350","0.001","","","","199","","","0.01004866241440177","","1.484116464996338","","103056","","","1.8001461800575256","","0.018314763863384723","",""
"AE-kingma-higher-latent-inp50-ds5000-hid80_latent_900","finished","-","ygideoni","","2023-02-28T14:57:55.000Z","442","","10","500","200","80","900","0.001","","","","199","","","0.01073731350377202","","2.1829395039558412","","153110","","","2.3842251687049867","","0.02043213974609971","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_150","finished","-","dhjayalath","","2023-02-28T14:57:48.000Z","173","","10","500","200","8","150","0.001","","","","199","","","3.6422442329406737","","8.998663618469239","","3416","","","9.032412752151489","","3.651116758728027","",""
"AE-kingma-inp50-ds5000-hid128_latent_200","finished","-","dhjayalath","","2023-02-28T14:56:57.000Z","173","","10","500","200","128","200","0.001","","","","199","","","0.00931801137328148","","1.5532789415359498","","64506","","","1.7248558156967162","","0.015085587695240975","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_2500","finished","-","dhjayalath","","2023-02-28T14:55:39.000Z","589","","10","500","200","168","2500","0.001","","","","199","","","0.00830629711151123","","1.6461056423187257","","859686","","","1.8888735218048096","","0.016117843372374773","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_2","finished","-","dhjayalath","","2023-02-28T14:54:51.000Z","175","","10","500","200","8","2","0.001","","","","199","","","7.716355244445801","","10.034574605560303","","900","","","10.147939543151857","","7.730577239990234","",""
"AE-kingma-inp50-ds5000-hid128_latent_100","finished","-","dhjayalath","","2023-02-28T14:54:00.000Z","175","","10","500","200","128","100","0.001","","","","199","","","0.009259045350179075","","1.6681216949462891","","38806","","","1.896580072593689","","0.013201925832033156","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_5000","finished","-","dhjayalath","","2023-02-28T14:51:56.000Z","173","","10","500","200","8","5000","0.001","","","","199","","","7.037547660064697","","9.888359963226318","","85866","","","9.894865015411376","","7.041141603851318","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_2000","finished","-","dhjayalath","","2023-02-28T14:51:29.000Z","247","","10","500","200","168","2000","0.001","","","","199","","","0.009763359861820937","","1.49615833568573","","691186","","","1.7638611879348756","","0.013042354802042246","",""
"AE-kingma-inp50-ds5000-hid128_latent_75","finished","-","dhjayalath","","2023-02-28T14:51:07.000Z","171","","10","500","200","128","75","0.001","","","","199","","","0.007947805102169513","","1.7022445583343506","","32381","","","1.950063176059723","","0.01859393827915192","",""
"AE-kingma-higher-latent-inp50-ds5000-hid80_latent_600","finished","-","ygideoni","","2023-02-28T14:50:34.000Z","438","","10","500","200","80","600","0.001","","","","199","","","0.009197257431596518","","1.8129007948875424","","104810","","","1.946710254192352","","0.01641311488673091","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_3000","finished","-","dhjayalath","","2023-02-28T14:49:03.000Z","170","","10","500","200","8","3000","0.001","","","","199","","","4.807921760559082","","9.396173541259763","","51866","","","9.416739028167724","","4.818887149810791","",""
"AE-kingma-bigger-hidden-dims-inp50-ds5000-hid160_latent_3000","finished","-","ygideoni","","2023-02-28T14:48:48.000Z","2348","","10","500","200","160","3000","0.001","","","","199","","","0.01023922808021307","","1.7063459550857545","","979370","","","2.1490205636024475","","0.01619003096073866","",""
"AE-kingma-inp50-ds5000-hid128_latent_50","finished","-","dhjayalath","","2023-02-28T14:48:14.000Z","171","","10","500","200","128","50","0.001","","","","199","","","0.014499034605920317","","2.2484124003410337","","25956","","","2.343801638698578","","0.02801839828342199","",""
"AE-kingma-high-both-inp50-ds5000-hid168_latent_1500","finished","-","dhjayalath","","2023-02-28T14:48:09.000Z","198","","10","500","200","168","1500","0.001","","","","199","","","0.00957199306190014","","1.552830805873871","","522686","","","1.9868129486083983","","0.013452068346738816","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_2000","finished","-","dhjayalath","","2023-02-28T14:46:08.000Z","173","","10","500","200","8","2000","0.001","","","","199","","","7.040073490142822","","9.880250936126709","","34866","","","9.900696030426026","","7.040073490142822","",""
"AE-kingma-inp50-ds5000-hid128_latent_40","finished","-","dhjayalath","","2023-02-28T14:45:19.000Z","173","","10","500","200","128","40","0.001","","","","199","","","0.03016703505218029","","3.1318440521240234","","23386","","","3.247341887664795","","0.0313926923006773","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_1500","finished","-","dhjayalath","","2023-02-28T14:43:17.000Z","169","","10","500","200","8","1500","0.001","","","","199","","","5.459713204193116","","9.519753565979004","","26366","","","9.5263924118042","","5.461639917755127","",""
"AE-kingma-inp50-ds5000-hid128_latent_30","finished","-","dhjayalath","","2023-02-28T14:42:29.000Z","167","","10","500","200","128","30","0.001","","","","199","","","0.05546677824854851","","4.391231261253357","","20816","","","4.59436993560791","","0.0579100177526474","",""
"AE-kingma-higher-latent-inp50-ds5000-hid72_latent_5000","finished","-","ygideoni","","2023-02-28T14:42:15.000Z","497","","10","500","200","72","5000","0.001","","","","199","","","0.01714860450476408","","2.213101433181763","","732394","","","2.4418191453933717","","0.018054037882387637","",""
"AE-kingma-more-hidden-dims-inp50-ds5000-hid8_latent_1000","finished","-","dhjayalath","","2023-02-28T14:40:22.000Z","171","","10","500","200","8","1000","0.001","","","","199","","","7.042292189025879","","9.851240368652345","","17866","","","9.893864478302","","7.043398255157471","",""
